ContrastName	TestAnnotation
GSM820833.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:60days
GSM820833.ch1-vs-GSM820866.ch1	STRAIN.lac3:N/A
GSM820834.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820834.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820834.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820834.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820834.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820834.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:60days
GSM820834.ch1-vs-GSM820866.ch1	STRAIN.lac3:N/A
GSM820835.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820835.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820835.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820835.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820835.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820835.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:20days
GSM820835.ch1-vs-GSM820866.ch1	STRAIN.lacA:N/A
GSM820836.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820836.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820836.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820836.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820836.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820836.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:20days
GSM820836.ch1-vs-GSM820866.ch1	STRAIN.lacA:N/A
GSM820837.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820837.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820837.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820837.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820837.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820837.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:20days
GSM820837.ch1-vs-GSM820866.ch1	STRAIN.lacA:N/A
GSM820838.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820838.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820838.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820838.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820838.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820838.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:60days
GSM820838.ch1-vs-GSM820866.ch1	STRAIN.lacA:N/A
GSM820839.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820839.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820839.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820839.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820839.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820839.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:60days
GSM820839.ch1-vs-GSM820866.ch1	STRAIN.lacA:N/A
GSM820840.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820840.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820840.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820840.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820840.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820840.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:60days
GSM820840.ch1-vs-GSM820866.ch1	STRAIN.lacA:N/A
GSM820841.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820841.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820841.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820841.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820841.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820841.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:60days
GSM820841.ch1-vs-GSM820866.ch1	STRAIN.lacA:N/A
GSM820842.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820842.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820842.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820842.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820842.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820842.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:20days
GSM820842.ch1-vs-GSM820866.ch1	STRAIN.lacB:N/A
GSM820843.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820843.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820843.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820843.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820843.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820843.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:20days
GSM820843.ch1-vs-GSM820866.ch1	STRAIN.lacB:N/A
GSM820844.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820844.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820844.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820844.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820844.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820844.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:20days
GSM820844.ch1-vs-GSM820866.ch1	STRAIN.lacB:N/A
GSM820845.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820845.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820845.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820845.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820845.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820845.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:60days
GSM820845.ch1-vs-GSM820866.ch1	STRAIN.lacB:N/A
GSM820846.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820846.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820846.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820846.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820846.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820846.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:60days
GSM820846.ch1-vs-GSM820866.ch1	STRAIN.lacB:N/A
GSM820847.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820847.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820847.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820847.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820847.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820847.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:60days
GSM820847.ch1-vs-GSM820866.ch1	STRAIN.lacB:N/A
GSM820848.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820848.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820848.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820848.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820848.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820848.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:20days
GSM820848.ch1-vs-GSM820866.ch1	STRAIN.lacC:N/A
GSM820849.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820849.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820849.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820849.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820849.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820849.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:20days
GSM820849.ch1-vs-GSM820866.ch1	STRAIN.lacC:N/A
GSM820850.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820850.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820850.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820850.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820850.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820850.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:20days
GSM820850.ch1-vs-GSM820866.ch1	STRAIN.lacC:N/A
GSM820851.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820851.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820851.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820851.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820851.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820851.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:60days
GSM820851.ch1-vs-GSM820866.ch1	STRAIN.lacC:N/A
GSM820852.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820852.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820852.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820852.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820852.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820852.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:60days
GSM820852.ch1-vs-GSM820866.ch1	STRAIN.lacC:N/A
GSM820853.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820853.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820853.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820853.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820853.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820853.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:60days
GSM820853.ch1-vs-GSM820866.ch1	STRAIN.lacC:N/A
GSM820854.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820854.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820854.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820854.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820854.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820854.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:20days
GSM820854.ch1-vs-GSM820866.ch1	STRAIN.lacD:N/A
GSM820855.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820855.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820855.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820855.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820855.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820855.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:20days
GSM820855.ch1-vs-GSM820866.ch1	STRAIN.lacD:N/A
GSM820856.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820856.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820856.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820856.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820856.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820856.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:20days
GSM820856.ch1-vs-GSM820866.ch1	STRAIN.lacD:N/A
GSM820857.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820857.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820857.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820857.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820857.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820857.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:60days
GSM820857.ch1-vs-GSM820866.ch1	STRAIN.lacD:N/A
GSM820858.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820858.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820858.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820858.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820858.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820858.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:60days
GSM820858.ch1-vs-GSM820866.ch1	STRAIN.lacD:N/A
GSM820859.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820859.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820859.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820859.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820859.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820859.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:60days
GSM820859.ch1-vs-GSM820866.ch1	STRAIN.lacD:N/A
GSM820860.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820860.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820860.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820860.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820860.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820860.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:20days
GSM820860.ch1-vs-GSM820866.ch1	STRAIN.lacE:N/A
GSM820861.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820861.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820861.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820861.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820861.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820861.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:20days
GSM820861.ch1-vs-GSM820866.ch1	STRAIN.lacE:N/A
GSM820862.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820862.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820862.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820862.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820862.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820862.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:20days
GSM820862.ch1-vs-GSM820866.ch1	STRAIN.lacE:N/A
GSM820863.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820863.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820863.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820863.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820863.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820863.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:60days
GSM820863.ch1-vs-GSM820866.ch1	STRAIN.lacE:N/A
GSM820864.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820864.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820864.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820864.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820864.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820864.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:60days
GSM820864.ch1-vs-GSM820866.ch1	STRAIN.lacE:N/A
GSM820865.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820865.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820865.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820865.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820865.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE:2g/L
GSM820865.ch1-vs-GSM820866.ch1	EVOLVE-ADAPT.LACTATE.TIME:60days
GSM820865.ch1-vs-GSM820866.ch1	STRAIN.lacE:N/A
GSM820866.ch1-vs-GSM820912.ch1	STRAIN.MG1655:+1
GSM820866.ch1-vs-GSM820912.ch1	GROWTH.EXPONENTIAL:+1
GSM820866.ch1-vs-GSM820912.ch1	FLASK:+1
GSM820866.ch1-vs-GSM820912.ch1	LACTATE:2g/L
GSM820867.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820867.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820867.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820867.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820868.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820868.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820868.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820868.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820869.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820869.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820869.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820869.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820870.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820870.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820870.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820870.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820871.ch1-vs-GSM820866.ch1	STRAIN.MG1655:+1
GSM820871.ch1-vs-GSM820866.ch1	GROWTH.EXPONENTIAL:+1
GSM820871.ch1-vs-GSM820866.ch1	LACTATE:2g/L
GSM820871.ch1-vs-GSM820866.ch1	FLASK:+1
GSM820872.ch1-vs-GSM820912.ch1	STRAIN.MG1655:+1
GSM820872.ch1-vs-GSM820912.ch1	GLYCEROL:2g/L
GSM820872.ch1-vs-GSM820912.ch1	GROWTH.EXPONENTIAL:+1
GSM820872.ch1-vs-GSM820912.ch1	FLASK:+1
GSM820872.ch1-vs-GSM820912.ch1	EVOLVE-ADAPT.GLYCEROL:2g/L
GSM820872.ch1-vs-GSM820912.ch1	EVOLVE-ADAPT.GLYCEROL.TIME:20days
GSM820872.ch1-vs-GSM820912.ch1	STRAIN.glyc1:N/A
GSM820873.ch1-vs-GSM820912.ch1	STRAIN.MG1655:+1
GSM820873.ch1-vs-GSM820912.ch1	GLYCEROL:2g/L
GSM820873.ch1-vs-GSM820912.ch1	GROWTH.EXPONENTIAL:+1
GSM820873.ch1-vs-GSM820912.ch1	FLASK:+1
GSM820873.ch1-vs-GSM820912.ch1	EVOLVE-ADAPT.GLYCEROL:2g/L
GSM820873.ch1-vs-GSM820912.ch1	EVOLVE-ADAPT.GLYCEROL.TIME:20days
GSM820873.ch1-vs-GSM820912.ch1	STRAIN.glyc1:N/A
GSM820874.ch1-vs-GSM820912.ch1	STRAIN.MG1655:+1
GSM820874.ch1-vs-GSM820912.ch1	GLYCEROL:2g/L
GSM820874.ch1-vs-GSM820912.ch1	GROWTH.EXPONENTIAL:+1
GSM820874.ch1-vs-GSM820912.ch1	FLASK:+1
GSM820874.ch1-vs-GSM820912.ch1	EVOLVE-ADAPT.GLYCEROL:2g/L
GSM820874.ch1-vs-GSM820912.ch1	EVOLVE-ADAPT.GLYCEROL.TIME:20days
GSM820874.ch1-vs-GSM820912.ch1	STRAIN.glyc1:N/A
GSM820875.ch1-vs-GSM820912.ch1	STRAIN.MG1655:+1
GSM820875.ch1-vs-GSM820912.ch1	GLYCEROL:2g/L
GSM820875.ch1-vs-GSM820912.ch1	GROWTH.EXPONENTIAL:+1
GSM820875.ch1-vs-GSM820912.ch1	FLASK:+1
GSM820875.ch1-vs-GSM820912.ch1	EVOLVE-ADAPT.GLYCEROL:2g/L
GSM820875.ch1-vs-GSM820912.ch1	EVOLVE-ADAPT.GLYCEROL.TIME:44days
GSM820875.ch1-vs-GSM820912.ch1	STRAIN.glyc1:N/A
GSM820876.ch1-vs-GSM820912.ch1	STRAIN.MG1655:+1
GSM820876.ch1-vs-GSM820912.ch1	GLYCEROL:2g/L
GSM820876.ch1-vs-GSM820912.ch1	GROWTH.EXPONENTIAL:+1
GSM820876.ch1-vs-GSM820912.ch1	FLASK:+1
GSM820876.ch1-vs-GSM820912.ch1	EVOLVE-ADAPT.GLYCEROL:2g/L
GSM820876.ch1-vs-GSM820912.ch1	EVOLVE-ADAPT.GLYCEROL.TIME:44days
GSM820876.ch1-vs-GSM820912.ch1	STRAIN.glyc1:N/A
GSM820877.ch1-vs-GSM820912.ch1	STRAIN.MG1655:+1
GSM820877.ch1-vs-GSM820912.ch1	GLYCEROL:2g/L
GSM820877.ch1-vs-GSM820912.ch1	GROWTH.EXPONENTIAL:+1
GSM820877.ch1-vs-GSM820912.ch1	FLASK:+1
GSM820877.ch1-vs-GSM820912.ch1	EVOLVE-ADAPT.GLYCEROL:2g/L
GSM820877.ch1-vs-GSM820912.ch1	EVOLVE-ADAPT.GLYCEROL.TIME:44days
GSM820877.ch1-vs-GSM820912.ch1	STRAIN.glyc1:N/A
GSM820878.ch1-vs-GSM820912.ch1	STRAIN.MG1655:+1
GSM820878.ch1-vs-GSM820912.ch1	GLYCEROL:2g/L
GSM820878.ch1-vs-GSM820912.ch1	GROWTH.EXPONENTIAL:+1
GSM820878.ch1-vs-GSM820912.ch1	FLASK:+1
GSM820878.ch1-vs-GSM820912.ch1	EVOLVE-ADAPT.GLYCEROL:2g/L
GSM820878.ch1-vs-GSM820912.ch1	EVOLVE-ADAPT.GLYCEROL.TIME:20days
GSM820878.ch1-vs-GSM820912.ch1	STRAIN.glyc2:N/A
GSM820879.ch1-vs-GSM820912.ch1	STRAIN.MG1655:+1
GSM820879.ch1-vs-GSM820912.ch1	GLYCEROL:2g/L
GSM820879.ch1-vs-GSM820912.ch1	GROWTH.EXPONENTIAL:+1
GSM820879.ch1-vs-GSM820912.ch1	FLASK:+1
GSM820879.ch1-vs-GSM820912.ch1	EVOLVE-ADAPT.GLYCEROL:2g/L
GSM820879.ch1-vs-GSM820912.ch1	EVOLVE-ADAPT.GLYCEROL.TIME:20days
GSM820879.ch1-vs-GSM820912.ch1	STRAIN.glyc2:N/A
GSM820880.ch1-vs-GSM820912.ch1	STRAIN.MG1655:+1
GSM820880.ch1-vs-GSM820912.ch1	GLYCEROL:2g/L
GSM820880.ch1-vs-GSM820912.ch1	GROWTH.EXPONENTIAL:+1
GSM820880.ch1-vs-GSM820912.ch1	FLASK:+1
GSM820880.ch1-vs-GSM820912.ch1	EVOLVE-ADAPT.GLYCEROL:2g/L
GSM820880.ch1-vs-GSM820912.ch1	EVOLVE-ADAPT.GLYCEROL.TIME:20days
GSM820880.ch1-vs-GSM820912.ch1	STRAIN.glyc2:N/A
GSM820881.ch1-vs-GSM820912.ch1	STRAIN.MG1655:+1
GSM820881.ch1-vs-GSM820912.ch1	GLYCEROL:2g/L
GSM820881.ch1-vs-GSM820912.ch1	GROWTH.EXPONENTIAL:+1
GSM820881.ch1-vs-GSM820912.ch1	FLASK:+1
GSM820881.ch1-vs-GSM820912.ch1	EVOLVE-ADAPT.GLYCEROL:2g/L
GSM820881.ch1-vs-GSM820912.ch1	EVOLVE-ADAPT.GLYCEROL.TIME:44days
GSM820881.ch1-vs-GSM820912.ch1	STRAIN.glyc2:N/A
GSM820882.ch1-vs-GSM820912.ch1	STRAIN.MG1655:+1
GSM820882.ch1-vs-GSM820912.ch1	GLYCEROL:2g/L
GSM820882.ch1-vs-GSM820912.ch1	GROWTH.EXPONENTIAL:+1
GSM820882.ch1-vs-GSM820912.ch1	FLASK:+1
GSM820882.ch1-vs-GSM820912.ch1	EVOLVE-ADAPT.GLYCEROL:2g/L
GSM820882.ch1-vs-GSM820912.ch1	EVOLVE-ADAPT.GLYCEROL.TIME:44days
GSM820882.ch1-vs-GSM820912.ch1	STRAIN.glyc2:N/A
GSM820883.ch1-vs-GSM820912.ch1	STRAIN.MG1655:+1
GSM820883.ch1-vs-GSM820912.ch1	GLYCEROL:2g/L
GSM820883.ch1-vs-GSM820912.ch1	GROWTH.EXPONENTIAL:+1
GSM820883.ch1-vs-GSM820912.ch1	FLASK:+1
GSM820883.ch1-vs-GSM820912.ch1	EVOLVE-ADAPT.GLYCEROL:2g/L
GSM820883.ch1-vs-GSM820912.ch1	EVOLVE-ADAPT.GLYCEROL.TIME:44days
GSM820883.ch1-vs-GSM820912.ch1	STRAIN.glyc2:N/A
GSM820884.ch1-vs-GSM820912.ch1	STRAIN.MG1655:+1
GSM820884.ch1-vs-GSM820912.ch1	GLYCEROL:2g/L
GSM820884.ch1-vs-GSM820912.ch1	GROWTH.EXPONENTIAL:+1
GSM820884.ch1-vs-GSM820912.ch1	FLASK:+1
GSM820884.ch1-vs-GSM820912.ch1	EVOLVE-ADAPT.GLYCEROL:2g/L
GSM820884.ch1-vs-GSM820912.ch1	EVOLVE-ADAPT.GLYCEROL.TIME:20days
GSM820884.ch1-vs-GSM820912.ch1	STRAIN.glycA:N/A
GSM820885.ch1-vs-GSM820912.ch1	STRAIN.MG1655:+1
GSM820885.ch1-vs-GSM820912.ch1	GLYCEROL:2g/L
GSM820885.ch1-vs-GSM820912.ch1	GROWTH.EXPONENTIAL:+1
GSM820885.ch1-vs-GSM820912.ch1	FLASK:+1
GSM820885.ch1-vs-GSM820912.ch1	EVOLVE-ADAPT.GLYCEROL:2g/L
GSM820885.ch1-vs-GSM820912.ch1	EVOLVE-ADAPT.GLYCEROL.TIME:20days
GSM820885.ch1-vs-GSM820912.ch1	STRAIN.glycA:N/A
GSM820886.ch1-vs-GSM820912.ch1	STRAIN.MG1655:+1
GSM820886.ch1-vs-GSM820912.ch1	GLYCEROL:2g/L
GSM820886.ch1-vs-GSM820912.ch1	GROWTH.EXPONENTIAL:+1
GSM820886.ch1-vs-GSM820912.ch1	FLASK:+1
GSM820886.ch1-vs-GSM820912.ch1	EVOLVE-ADAPT.GLYCEROL:2g/L
